customer_id,customer_age,customer_income,employment_duration,loan_grade,loan_amount_in_thousand,loan_int_rate,term_years,cred_hist_length,Current_loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,Income_bracket,Loan_amount_bracket,loan_int_rate_bracket,home_ownership,Cluster
22423.0,29,55000.0,11.0,B,4.0,10.99,9,6,0,True,False,False,False,False,False,False,True,False,False,medium,very low,medium rate,MORTGAGE,1
22424.0,27,55000.0,3.0,A,11.0,7.49,7,10,0,True,False,False,False,False,False,False,False,True,False,medium,high,very low rate,MORTGAGE,2
22425.0,29,40000.0,2.0,D,7.0,14.91,9,9,1,False,False,False,True,True,False,False,False,False,False,low,medium,very high rate,RENT,0
22426.0,32,49000.0,3.0,B,11.5,10.99,2,9,1,True,False,False,False,False,False,False,True,False,False,low,high,medium rate,MORTGAGE,1
22427.0,35,55000.0,14.0,A,15.0,8.49,5,10,0,True,False,False,False,False,False,False,False,True,False,medium,very high,low rate,MORTGAGE,3
22428.0,29,47000.0,2.0,B,7.0,10.36,9,7,0,False,False,False,True,False,True,False,False,False,False,low,medium,medium rate,RENT,1
22429.0,30,49000.0,2.0,C,16.0,13.49,3,7,1,True,False,False,False,False,False,False,False,True,False,low,very high,high rate,MORTGAGE,0
22430.0,33,48000.0,1.0,B,7.0,11.99,3,8,0,False,False,False,True,False,False,False,True,False,False,low,medium,high rate,RENT,1
22431.0,29,55000.0,4.0,B,8.0,10.0,9,6,0,True,False,False,False,False,False,False,False,True,False,medium,medium,low rate,MORTGAGE,3
22432.0,28,48000.0,12.0,B,7.0,11.36,8,9,0,False,False,False,True,False,False,False,True,False,False,low,medium,medium rate,RENT,1
22433.0,29,55000.0,4.0,A,3.6,6.92,9,10,0,True,False,False,False,False,False,False,False,True,False,medium,very low,very low rate,MORTGAGE,2
22434.0,30,48409.0,4.0,B,7.0,11.86,3,10,0,False,False,False,True,False,False,False,True,False,False,low,medium,medium rate,RENT,1
22435.0,31,49000.0,8.0,B,7.0,12.69,1,6,0,False,False,False,True,True,False,False,False,False,False,low,medium,high rate,RENT,1
22436.0,33,49896.0,8.0,A,7.0,7.9,3,9,0,False,False,False,True,False,False,False,True,False,False,medium,medium,low rate,RENT,3
22437.0,30,50000.0,0.0,C,7.0,14.65,3,9,0,False,False,False,True,True,False,False,False,False,False,medium,medium,very high rate,RENT,0
22438.0,34,55000.0,6.0,C,5.0,13.43,4,10,0,True,False,False,False,False,True,False,False,False,False,medium,low,high rate,MORTGAGE,3
22439.0,35,50000.0,4.0,B,7.0,11.49,5,9,0,False,False,False,True,True,False,False,False,False,False,medium,medium,medium rate,RENT,1
22440.0,35,55000.0,3.0,A,3.2,5.79,5,10,0,True,False,False,False,True,False,False,False,False,False,medium,very low,very low rate,MORTGAGE,2
22441.0,29,50000.0,3.0,B,7.0,11.49,9,6,0,False,False,False,True,True,False,False,False,False,False,medium,medium,medium rate,RENT,1
22442.0,28,50000.0,0.0,A,7.0,6.92,8,9,0,False,False,False,True,False,False,False,False,False,True,medium,medium,very low rate,RENT,2
22443.0,28,50000.0,0.0,A,7.0,8.32,8,5,0,False,False,False,True,False,True,False,False,False,False,medium,medium,low rate,RENT,3
22444.0,29,50400.0,6.0,A,7.0,6.17,9,8,0,False,False,False,True,True,False,False,False,False,False,medium,medium,very low rate,RENT,2
22445.0,29,55000.0,13.0,C,8.0,13.72,9,9,0,True,False,False,False,False,False,False,True,False,False,medium,medium,high rate,MORTGAGE,3
22446.0,29,52000.0,13.0,D,7.0,16.77,9,5,0,False,False,False,True,False,False,False,False,True,False,medium,medium,very high rate,RENT,0
22447.0,33,55000.0,5.0,A,15.0,6.54,3,6,0,True,False,False,False,False,False,False,False,True,False,medium,very high,very low rate,MORTGAGE,2
22448.0,28,52000.0,3.0,B,7.0,11.99,8,8,0,False,False,False,True,False,False,True,False,False,False,medium,medium,high rate,RENT,1
22449.0,28,52000.0,0.0,B,7.0,11.14,8,9,0,False,False,False,True,True,False,False,False,False,False,medium,medium,medium rate,RENT,1
22450.0,27,55000.0,2.0,B,9.6,9.62,7,9,0,True,False,False,False,False,False,False,True,False,False,medium,medium,low rate,MORTGAGE,3
22451.0,31,52249.0,7.0,A,7.0,7.49,1,7,0,False,False,False,True,False,False,True,False,False,False,medium,medium,very low rate,RENT,2
22452.0,31,55000.0,3.0,B,6.25,9.99,1,9,0,True,False,False,False,True,False,False,False,False,False,medium,low,low rate,MORTGAGE,3
22453.0,30,55000.0,4.0,A,12.0,5.79,3,10,0,True,False,False,False,True,False,False,False,False,False,medium,high,very low rate,MORTGAGE,2
22454.0,28,55000.0,5.0,A,4.8,5.79,8,6,0,True,False,False,False,False,False,False,False,True,False,medium,low,very low rate,MORTGAGE,2
22455.0,27,55000.0,0.0,A,11.0,5.42,7,9,0,True,False,False,False,True,False,False,False,False,False,medium,high,very low rate,MORTGAGE,2
22456.0,28,53000.0,0.0,B,7.0,9.88,8,9,0,False,False,False,True,True,False,False,False,False,False,medium,medium,low rate,RENT,1
22457.0,27,53250.0,1.0,B,7.0,10.37,7,6,0,False,False,False,True,False,False,False,True,False,False,medium,medium,medium rate,RENT,1
22458.0,27,55000.0,2.0,D,7.0,15.675,7,7,0,True,False,False,False,False,False,False,False,False,True,medium,medium,very high rate,MORTGAGE,3
22459.0,28,48000.0,0.0,C,7.0,12.68,8,10,1,False,False,False,True,False,False,True,False,False,False,low,medium,high rate,RENT,0
22460.0,30,55000.0,3.0,B,12.0,10.38,3,8,0,True,False,False,False,True,False,False,False,False,False,medium,high,medium rate,MORTGAGE,1
22461.0,34,55000.0,4.0,B,7.0,8.88,4,9,0,False,False,False,True,False,False,False,True,False,False,medium,medium,low rate,RENT,1
22462.0,30,85000.0,14.0,B,7.0,10.65,3,9,0,False,False,False,True,False,False,False,False,True,False,high,medium,medium rate,RENT,1
22463.0,30,85000.0,4.0,A,7.0,8.9,3,5,0,False,False,False,True,False,False,True,False,False,False,high,medium,low rate,RENT,3
22464.0,27,85000.0,2.0,C,7.0,13.99,7,9,0,False,False,False,True,False,False,False,False,False,True,high,medium,very high rate,RENT,0
22465.0,29,85000.0,3.0,A,7.0,6.92,9,8,0,False,False,False,True,False,True,False,False,False,False,high,medium,very low rate,RENT,2
22466.0,31,55000.0,2.0,A,8.0,7.14,1,10,0,True,False,False,False,False,False,False,False,True,False,medium,medium,very low rate,MORTGAGE,2
22467.0,29,55000.0,3.0,A,6.4,7.88,9,9,0,True,False,False,False,False,False,False,False,False,True,medium,low,low rate,MORTGAGE,3
22468.0,35,90000.0,15.0,B,7.0,11.71,5,9,0,False,False,False,True,False,False,False,False,True,False,very high,medium,medium rate,RENT,1
22469.0,32,55000.0,4.0,C,6.5,13.98,2,10,0,True,False,False,False,False,False,True,False,False,False,medium,low,very high rate,MORTGAGE,0
22470.0,28,49000.0,5.0,D,19.75,15.58,8,9,1,True,False,False,False,False,False,True,False,False,False,low,very high,very high rate,MORTGAGE,0
22471.0,32,40100.0,3.0,C,7.175,12.99,2,7,0,False,False,False,True,False,True,False,False,False,False,low,medium,high rate,RENT,0
22472.0,31,55000.0,0.0,A,4.5,7.14,1,6,0,True,False,False,False,False,False,False,False,False,True,medium,low,very low rate,MORTGAGE,2
22473.0,35,17280.0,6.0,D,7.2,12.36,5,8,1,False,False,False,True,False,False,False,False,False,True,very low,medium,high rate,RENT,0
22474.0,27,18200.0,8.0,A,7.2,7.49,7,9,1,False,False,False,True,False,False,False,False,False,True,very low,medium,very low rate,RENT,0
22475.0,32,55000.0,0.0,C,9.0,13.85,2,10,0,True,False,False,False,False,False,False,True,False,False,medium,medium,high rate,MORTGAGE,3
22476.0,29,55000.0,4.0,B,10.0,11.36,9,8,0,False,False,True,False,False,False,False,False,False,True,medium,medium,medium rate,OTHER,1
22477.0,31,55000.0,15.0,A,8.0,7.51,1,8,0,False,False,True,False,False,False,False,False,True,False,medium,medium,very low rate,OTHER,2
22478.0,31,55000.0,0.0,B,15.0,11.36,1,5,0,True,False,False,False,False,False,True,False,False,False,medium,very high,medium rate,MORTGAGE,1
22479.0,33,55000.0,4.0,A,12.0,7.51,3,9,0,False,False,True,False,False,False,True,False,False,False,medium,high,very low rate,OTHER,2
22480.0,29,26400.0,4.0,A,7.2,7.49,9,10,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very low rate,RENT,0
22481.0,30,55000.0,6.0,D,21.25,15.7,3,6,0,False,False,True,False,False,True,False,False,False,False,medium,very high,very high rate,OTHER,0
22482.0,32,55000.0,16.0,C,7.0,13.48,2,8,0,True,False,False,False,False,False,False,False,True,False,medium,medium,high rate,MORTGAGE,3
22483.0,34,28800.0,0.0,B,7.2,11.99,4,10,1,False,False,False,True,False,True,False,False,False,False,very low,medium,high rate,RENT,1
22484.0,27,29120.0,6.0,C,7.2,13.11,7,6,0,False,False,False,True,False,False,False,True,False,False,very low,medium,high rate,RENT,0
22485.0,30,55000.0,2.0,B,6.5,10.99,3,9,0,False,False,True,False,False,True,False,False,False,False,medium,low,medium rate,OTHER,1
22486.0,31,30000.0,2.0,C,7.2,15.96,1,6,0,False,False,False,True,False,False,False,False,True,False,very low,medium,very high rate,RENT,0
22488.0,33,30000.0,6.0,B,7.2,12.69,3,10,1,False,False,False,True,False,False,False,False,True,False,very low,medium,high rate,RENT,1
22489.0,31,30000.0,0.0,B,7.2,10.99,1,10,1,False,False,False,True,False,False,True,False,False,False,very low,medium,medium rate,RENT,1
22490.0,27,30000.0,1.0,A,7.2,7.29,7,7,0,False,False,False,True,False,False,False,False,True,False,very low,medium,very low rate,RENT,0
22491.0,30,30000.0,7.0,B,7.2,10.36,3,6,0,False,False,False,True,True,False,False,False,False,False,very low,medium,medium rate,RENT,1
22492.0,29,31000.0,1.0,C,7.2,11.03,9,8,1,False,False,False,True,False,False,False,False,True,False,very low,medium,medium rate,RENT,0
22493.0,33,31500.0,16.0,A,7.2,5.79,3,6,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very low rate,RENT,0
22494.0,35,55000.0,4.0,A,8.5,7.88,5,8,0,True,False,False,False,False,True,False,False,False,False,medium,medium,low rate,MORTGAGE,3
22495.0,35,32000.0,3.0,C,7.2,12.61,5,5,0,False,False,False,True,False,False,False,True,False,False,very low,medium,high rate,RENT,0
22496.0,29,33000.0,2.0,B,7.2,11.71,9,10,1,False,False,False,True,False,True,False,False,False,False,very low,medium,medium rate,RENT,1
22497.0,35,34200.0,3.0,A,7.2,6.99,5,6,0,False,False,False,True,False,True,False,False,False,False,very low,medium,very low rate,RENT,0
22498.0,34,35000.0,2.0,B,7.2,12.42,4,9,0,False,False,False,True,False,False,False,False,False,True,very low,medium,high rate,RENT,1
22499.0,28,35000.0,2.0,A,7.2,7.66,8,6,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very low rate,RENT,0
22500.0,32,55000.0,4.0,D,15.25,16.35,2,6,0,False,False,True,False,False,False,True,False,False,False,medium,very high,very high rate,OTHER,0
22501.0,32,38000.0,0.0,B,7.2,10.08,2,7,0,False,False,False,True,False,True,False,False,False,False,low,medium,medium rate,RENT,1
22502.0,31,55000.0,5.0,D,15.85,16.45,1,7,0,False,False,True,False,False,True,False,False,False,False,medium,very high,very high rate,OTHER,0
22503.0,27,40000.0,1.0,C,7.2,13.22,7,6,0,False,False,False,True,False,False,False,False,False,True,low,medium,high rate,RENT,0
22504.0,31,40000.0,4.0,A,7.2,9.63,1,8,0,False,False,False,True,False,True,False,False,False,False,low,medium,low rate,RENT,3
22505.0,31,40351.0,12.0,A,7.2,7.29,1,9,0,False,False,False,True,False,False,False,False,True,False,low,medium,very low rate,RENT,2
22506.0,33,55000.0,4.0,B,8.0,11.14,3,9,0,True,False,False,False,False,False,True,False,False,False,medium,medium,medium rate,MORTGAGE,1
22507.0,30,41000.0,0.0,A,7.2,7.49,3,5,0,False,False,False,True,False,False,False,False,True,False,low,medium,very low rate,RENT,2
22508.0,28,55000.0,4.0,B,10.65,11.58,8,8,0,True,False,False,False,False,False,False,False,False,True,medium,high,medium rate,MORTGAGE,1
22509.0,31,41196.0,1.0,A,7.2,7.9,1,7,0,False,False,False,True,False,False,False,False,False,True,low,medium,low rate,RENT,3
22510.0,34,35316.0,5.0,D,7.2,14.84,4,10,1,False,False,False,True,False,False,False,True,False,False,low,medium,very high rate,RENT,0
22511.0,30,42000.0,2.0,B,7.2,10.99,3,6,0,False,False,False,True,False,False,False,True,False,False,low,medium,medium rate,RENT,1
22512.0,27,42504.0,2.0,B,7.2,10.59,7,6,0,False,False,False,True,True,False,False,False,False,False,low,medium,medium rate,RENT,1
22513.0,29,43108.0,7.0,A,7.2,6.03,9,7,0,False,False,False,True,False,False,False,False,False,True,low,medium,very low rate,RENT,2
22514.0,27,39000.0,4.0,B,7.2,10.65,7,5,1,False,False,False,True,True,False,False,False,False,False,low,medium,medium rate,RENT,1
22515.0,28,55000.0,2.0,D,18.0,14.11,8,5,0,True,False,False,False,False,True,False,False,False,False,medium,very high,very high rate,MORTGAGE,3
22516.0,34,39000.0,5.0,B,7.2,11.71,4,5,1,False,False,False,True,False,False,True,False,False,False,low,medium,medium rate,RENT,1
22517.0,30,48000.0,1.0,B,7.2,10.39,3,8,0,False,False,False,True,False,True,False,False,False,False,low,medium,medium rate,RENT,1
22518.0,33,49000.0,6.0,B,7.2,12.42,3,7,0,False,False,False,True,False,False,False,True,False,False,low,medium,high rate,RENT,1
22519.0,35,50000.0,6.0,B,7.2,11.99,5,9,0,False,False,False,True,False,False,False,False,False,True,medium,medium,high rate,RENT,1
22520.0,27,55000.0,8.0,C,7.5,12.22,7,6,0,True,False,False,False,False,False,False,False,False,True,medium,medium,high rate,MORTGAGE,3
22521.0,28,50000.0,4.0,B,7.2,11.14,8,7,0,False,False,False,True,True,False,False,False,False,False,medium,medium,medium rate,RENT,1
22522.0,30,55000.0,0.0,D,12.0,13.55,3,5,0,True,False,False,False,False,True,False,False,False,False,medium,high,high rate,MORTGAGE,3
22523.0,27,49000.0,0.0,B,15.0,9.76,7,7,1,True,False,False,False,False,False,False,False,True,False,low,very high,low rate,MORTGAGE,3
22524.0,28,56052.0,8.0,C,7.2,11.28,8,8,0,False,False,False,True,False,False,False,False,False,True,medium,medium,medium rate,RENT,0
22525.0,27,55140.0,8.0,C,10.0,13.49,7,8,0,True,False,False,False,False,False,True,False,False,False,medium,medium,high rate,MORTGAGE,3
22526.0,27,60000.0,4.0,A,7.2,8.9,7,7,0,False,False,False,True,False,False,True,False,False,False,medium,medium,low rate,RENT,3
22527.0,28,60000.0,5.0,A,7.2,5.42,8,7,0,False,False,False,True,False,False,True,False,False,False,medium,medium,very low rate,RENT,2
22528.0,27,60000.0,0.0,A,7.2,7.74,7,10,0,False,False,False,True,False,False,True,False,False,False,medium,medium,low rate,RENT,3
22529.0,27,49200.0,2.0,D,7.5,16.32,7,7,1,True,False,False,False,True,False,False,False,False,False,medium,medium,very high rate,MORTGAGE,3
22530.0,28,62000.0,4.0,C,7.2,12.99,8,9,0,False,False,False,True,False,False,False,False,True,False,medium,medium,high rate,RENT,0
22531.0,27,55200.0,4.0,B,4.0,11.48,7,10,0,False,False,True,False,False,True,False,False,False,False,medium,very low,medium rate,OTHER,1
22532.0,28,55200.0,12.0,C,3.0,11.72,8,10,0,True,False,False,False,False,False,False,False,False,True,medium,very low,medium rate,MORTGAGE,3
22533.0,28,65000.0,2.0,C,7.2,13.98,8,8,0,False,False,False,True,False,False,False,True,False,False,high,medium,very high rate,RENT,0
22534.0,29,65000.0,1.0,B,7.2,11.12,9,8,0,False,False,False,True,False,False,False,True,False,False,high,medium,medium rate,RENT,1
22535.0,34,68000.0,5.0,B,7.2,11.86,4,9,0,False,False,False,True,False,False,False,False,True,False,high,medium,medium rate,RENT,1
22536.0,30,70000.0,3.0,C,7.2,14.27,3,10,0,False,False,False,True,True,False,False,False,False,False,high,medium,very high rate,RENT,0
22537.0,27,49500.0,7.0,C,4.75,15.27,7,7,1,True,False,False,False,False,False,False,False,False,True,medium,low,very high rate,MORTGAGE,0
22538.0,31,74076.0,9.0,B,7.2,11.05,1,9,0,False,False,False,True,False,False,False,True,False,False,high,medium,medium rate,RENT,1
22539.0,29,75000.0,2.0,A,7.2,7.9,9,10,0,False,False,False,True,True,False,False,False,False,False,high,medium,low rate,RENT,3
22540.0,28,75000.0,8.0,B,7.2,9.88,8,7,0,False,False,False,True,True,False,False,False,False,False,high,medium,low rate,RENT,1
22541.0,29,55530.0,13.0,A,18.825,8.9,9,7,0,True,False,False,False,False,True,False,False,False,False,medium,very high,low rate,MORTGAGE,3
22542.0,30,55536.0,14.0,C,1.0,14.27,3,9,0,True,False,False,False,True,False,False,False,False,False,medium,very low,very high rate,MORTGAGE,0
22543.0,29,76000.0,2.0,B,7.2,11.11,9,8,0,False,False,False,True,False,False,False,True,False,False,high,medium,medium rate,RENT,1
22544.0,30,82060.0,1.0,A,7.2,8.0,3,7,0,False,False,False,True,False,True,False,False,False,False,high,medium,low rate,RENT,3
22545.0,27,55596.0,5.0,A,2.0,7.51,7,9,0,True,False,False,False,False,False,False,True,False,False,medium,very low,very low rate,MORTGAGE,2
22546.0,32,55600.0,14.0,B,8.8,9.99,2,6,0,False,False,True,False,False,True,False,False,False,False,medium,medium,low rate,OTHER,3
22547.0,27,55600.0,2.0,B,4.2,10.37,7,9,0,False,False,True,False,False,True,False,False,False,False,medium,very low,medium rate,OTHER,1
22548.0,27,82500.0,0.0,C,7.2,14.22,7,9,0,False,False,False,True,True,False,False,False,False,False,high,medium,very high rate,RENT,0
22549.0,33,83000.0,5.0,A,7.2,8.0,3,8,0,False,False,False,True,False,True,False,False,False,False,high,medium,low rate,RENT,3
22550.0,28,55640.0,6.0,B,20.0,11.11,8,8,0,True,False,False,False,False,False,False,True,False,False,medium,very high,medium rate,MORTGAGE,1
22551.0,28,55640.0,9.0,C,5.0,13.59,8,7,0,True,False,False,False,False,False,False,True,False,False,medium,low,high rate,MORTGAGE,3
22552.0,31,55680.0,7.0,C,4.0,12.73,1,7,0,True,False,False,False,False,False,False,False,False,True,medium,very low,high rate,MORTGAGE,3
22553.0,30,55684.0,13.0,B,5.2,12.69,3,9,0,True,False,False,False,False,True,False,False,False,False,medium,low,high rate,MORTGAGE,3
22554.0,27,84000.0,8.0,C,7.2,13.795,7,10,0,False,False,False,True,False,True,False,False,False,False,high,medium,high rate,RENT,0
22555.0,32,85000.0,9.0,B,7.2,11.58,2,10,0,False,False,False,True,False,True,False,False,False,False,high,medium,medium rate,RENT,1
22556.0,28,55704.0,12.0,A,8.4,7.51,8,9,0,True,False,False,False,True,False,False,False,False,False,medium,medium,very low rate,MORTGAGE,2
22557.0,31,55728.0,0.0,B,13.0,10.62,1,9,0,True,False,False,False,False,False,False,True,False,False,medium,high,medium rate,MORTGAGE,1
22558.0,30,49777.0,7.0,D,6.0,14.54,3,6,1,True,False,False,False,False,False,False,True,False,False,medium,low,very high rate,MORTGAGE,3
22559.0,27,85000.0,0.0,A,7.2,7.68,7,10,0,False,False,False,True,False,False,False,False,False,True,high,medium,very low rate,RENT,2
22560.0,29,89000.0,2.0,A,7.2,7.51,9,10,0,False,False,False,True,False,False,False,False,True,False,very high,medium,very low rate,RENT,2
22561.0,30,90000.0,2.0,B,7.2,11.99,3,7,0,False,False,False,True,False,True,False,False,False,False,very high,medium,high rate,RENT,1
22562.0,33,55920.0,9.0,A,22.0,7.88,3,6,0,True,False,False,False,False,True,False,False,False,False,medium,very high,low rate,MORTGAGE,3
22563.0,29,55992.0,2.0,B,5.0,11.14,9,10,0,True,False,False,False,False,False,False,False,True,False,medium,low,medium rate,MORTGAGE,1
22564.0,28,90000.0,0.0,A,7.2,5.42,8,5,0,False,False,False,True,False,False,False,False,False,True,very high,medium,very low rate,RENT,2
22565.0,33,94000.0,4.0,A,7.2,8.0,3,6,0,False,False,False,True,False,False,False,False,False,True,very high,medium,low rate,RENT,2
22566.0,27,98500.0,5.0,C,7.2,14.35,7,6,0,False,False,False,True,False,False,True,False,False,False,very high,medium,very high rate,RENT,0
